# mH (GeV) 	H → bb 	H → ττ 	H → μμ 	H → ss 	H → cc 	H → tt   H → gg 	H → γγ 	H → Zγ 	H → WW 	H → ZZ 	Total ΓH (GeV)
# Computed with HDECAY 6.51, with electroweak corrections turned off and ss, bb, gg and μμ branching fractions set to zero by hand, using the
# files hdecay.f.heavySM and hdecay.in.heavySM.
#
# PS 2016-09-23
#
 9450.00      0.000     0.4792E-07  0.000      0.000     0.1110E-07 0.8100E-03        0.000     0.9152E-06 0.7958E-06 0.6664     0.3328     0.4086E+06
 9500.00      0.000     0.4742E-07  0.000      0.000     0.1098E-07 0.8010E-03        0.000     0.9152E-06 0.7962E-06 0.6664     0.3328     0.4151E+06
 9550.00      0.000     0.4693E-07  0.000      0.000     0.1085E-07 0.7922E-03        0.000     0.9152E-06 0.7965E-06 0.6664     0.3328     0.4217E+06
 9600.00      0.000     0.4644E-07  0.000      0.000     0.1074E-07 0.7835E-03        0.000     0.9152E-06 0.7969E-06 0.6664     0.3328     0.4283E+06
 9650.00      0.000     0.4596E-07  0.000      0.000     0.1062E-07 0.7749E-03        0.000     0.9152E-06 0.7972E-06 0.6664     0.3328     0.4351E+06
 9700.00      0.000     0.4549E-07  0.000      0.000     0.1050E-07 0.7665E-03        0.000     0.9152E-06 0.7976E-06 0.6664     0.3328     0.4419E+06
 9750.00      0.000     0.4502E-07  0.000      0.000     0.1039E-07 0.7582E-03        0.000     0.9152E-06 0.7979E-06 0.6664     0.3328     0.4487E+06
 9800.00      0.000     0.4456E-07  0.000      0.000     0.1028E-07 0.7501E-03        0.000     0.9152E-06 0.7983E-06 0.6664     0.3329     0.4557E+06
 9850.00      0.000     0.4411E-07  0.000      0.000     0.1017E-07 0.7420E-03        0.000     0.9152E-06 0.7986E-06 0.6664     0.3329     0.4627E+06
 9900.00      0.000     0.4367E-07  0.000      0.000     0.1006E-07 0.7341E-03        0.000     0.9152E-06 0.7990E-06 0.6664     0.3329     0.4698E+06
 9950.00      0.000     0.4323E-07  0.000      0.000     0.9952E-08 0.7263E-03        0.000     0.9152E-06 0.7993E-06 0.6664     0.3329     0.4769E+06
 10000.0      0.000     0.4280E-07  0.000      0.000     0.9847E-08 0.7187E-03        0.000     0.9152E-06 0.7996E-06 0.6664     0.3329     0.4841E+06
